,Date,Tweets
908,2021-05-13 13:57:17+00:00,"Two days after everyone called me an idiot for selling a cryptopunk the floor price is &lt; 13 ETH

if you've been thinking about getting a punk, right now is your time to strike, it won't get much better than this

if you don't get a punk now at this level you'll prob never get one"
909,2021-05-13 13:23:01+00:00,"CryptoPunk floor is now 12.99 ETH, man it's so tempting to ape..."
910,2021-05-13 13:19:52+00:00,"Code Punk #7268 #NFT on @hicetnunc2000 🕶️

Collect this one (2 tez, 1/1): https://t.co/p2R3Mgvfy8

#nftcollectibles #nfts #objkt #cryptoart #nftcollector #hicetnunc #nftart #nftartists #nftartist #nftshill #tezos #nftcommunity #cleannft

(left CryptoPunk / right Code Punk) https://t.co/ZcubJRd7sc"
911,2021-05-13 12:58:05+00:00,"Remember the Codex | R.A.R.E. Auction back in May 2018 part of @EtherealSummit, was it the first auction of a #cryptopunk? 

Feel like that was the first large scale exhibition with some early artists @cryptoartsy @kevinabosch @Coldie @YiyingLu @cryptograffiti myself and others. https://t.co/tbLK50PvWU"
912,2021-05-13 12:28:34+00:00,"Quick update - Apparently, even if I send you the ticket for free you have to pay gas to claim it. 😭So unless you want to pay $150 for a faux cryptopunk of me smoking a cigar in the metaverse (my wife prohibits me from smoking in RL) we'll keep the giveaway without the tix."
913,2021-05-13 12:20:40+00:00,"Who will buy this old man? 🌬🧔✨

Daily random punks on @airnfts, meet CryptoPunk X #1222 🔥🤟✨

👾 Buy here and now — https://t.co/Hu9hTRsLt0

#cryptopunks #nft #nfts #airnfts #digitalart #pixelart #cryptoart #BSC #BinanceSmartChain https://t.co/elQhnhRWaC"
914,2021-05-13 12:11:43+00:00,"Code Punk #3501 #NFT minted on @hicetnunc2000 ☄️

Collect this one (4 tez, 1/1): https://t.co/ilRBEH82Ep

#nftcollectibles #nfts #objkt #cryptoart #nftcollector #hicetnunc #nftart #nftartists #nftartist #nftshill #tezos #nftcommunity #cleannft

(left CryptoPunk / right Code Punk) https://t.co/6eKv7VmeGN"
915,2021-05-13 12:05:54+00:00,"28 hours for launch. Have you choosen your favourite? Would you like me to make your #cryptopunk and is not here? 
Tell me suggestions, and I will put them in my list :) 
And if you follow and retweet you will he my hero! 
#nft #nfts #NFTCommunity #NFTcollectibles #altpunks https://t.co/Enr1cBt5A8"
916,2021-05-13 11:35:44+00:00,"Congratulation to @MrSnowy10 who won the discord giveaway! 🥳
is he the first #cryptopunk holder to own a djeenee ? 👀 https://t.co/FUP4JUa4ge"
917,2021-05-13 10:29:18+00:00,"Code Punk #4298 #NFT minted on @hicetnunc2000 🔥

Collect this one (3 tez, 1/1): https://t.co/flPTMBN2tK

#nftcollectibles #nfts #objkt #cryptoart #nftcollector #hicetnunc #hicetnunc2000 #cryptopunks #unofficialpunks #digitalart #greennfts

(left CryptoPunk / right Code Punk) https://t.co/1K4ShEbZfO"
918,2021-05-13 10:14:47+00:00,Oneday I will own a Cryptopunk
919,2021-05-13 10:01:42+00:00,"CryptoPunk floor is around 13 ETH, so tempting to get my second punk 👀"
920,2021-05-13 09:40:11+00:00,"#cryptopunksfloorhistory Thursday Update:

Larva Labs floor: 13.99Ξ 📉
394 punks for sale below 30Ξ (+26)
https://t.co/hSfxyI0xkF

OpenSea floor (Wrapped CryptoPunks): 25.00Ξ 😴
https://t.co/cfrUwtZBYw

#CryptoPunks #CryptoPunk #NFT $ETH https://t.co/1XaZJU3n1K"
921,2021-05-13 09:07:46+00:00,"Morning punks 🤘🏼

First 100 followers! Onwards and upwards ⬆️

Here's #cryptopunk 4156 splatted 😂

#nftcollectors #nftcollector #nftcollectibles #altpunks #cryptopunks #pixelart #nftcommunity #nftart #NFTs https://t.co/nQSdTLHqeO"
922,2021-05-13 08:46:07+00:00,"The smoke from his pipe was in the way of all punks 🚬👋🤬✨

CryptoPunk X #3011 — SOLD! Look for it in someone's hands, in the secondary market on @airnfts 🔥🤟✨

#cryptopunks #nft #nfts #airnfts #digitalart #pixelart #cryptoart #BSC #BinanceSmartChain https://t.co/b15K44MMN3"
923,2021-05-13 08:43:22+00:00,"Cowboy somewhere on someone else's ranch 🤠🐄🐄🐄✨

CryptoPunk X #7471 — SOLD! Look for it in someone's hands, in the secondary market on @airnfts 🔥🤟✨

#cryptopunks #nft #nfts #airnfts #digitalart #pixelart #cryptoart #BSC #BinanceSmartChain https://t.co/GtkeRhTHTp"
924,2021-05-13 08:41:39+00:00,"The first alien still flew away 👋👽✨

CryptoPunk X #3100 — SOLD! Look for it in someone's hands, in the secondary market on @airnfts 🔥🤟✨

#cryptopunks #nft #nfts #airnfts #digitalart #pixelart #cryptoart #BSC #BinanceSmartChain https://t.co/TRTMYsA9IQ"
925,2021-05-13 08:39:55+00:00,"I thought it would be bought faster 🤨✨

CryptoPunk X #4272 — SOLD! Look for it in someone's hands, in the secondary market on @airnfts 🔥🤟✨

#cryptopunks #nft #nfts #airnfts #digitalart #pixelart #cryptoart #BSC #BinanceSmartChain https://t.co/lrhJBgiu6W"
926,2021-05-13 08:27:01+00:00,"Code Punk #9077 #NFT minted on @hicetnunc2000 🤡

Collect this one (2 tez, 1/1): https://t.co/ZWoNY0b6BP

#nftcollectibles #nfts #objkt #cryptoart #nftcollectors #hicetnunc #hicetnunc2000 #cryptopunk #altpunks #cleannft #tezosnft #nftdrop

(left CryptoPunk / right Code Punk) https://t.co/16tBlD6so2"
927,2021-05-13 07:50:26+00:00,"The top 3 individual #NFT sales in the past 24 hours:

- CryptoPunk #1878 - 88ETH ($378,830) @larvalabs 
- Chromie Squiggle #2079 - 35 WETH ($149,950) @artblocks_io 
- CryptoPunk #1587 - 30 ETH ($120,460)

Visit our NFT page for more info: https://t.co/qTjwAkU6wL https://t.co/HvFTWr8cLZ"
928,2021-05-13 04:48:20+00:00,"Another sensitive punk has been SOLD OUT! 
Sensitive Punk #5 is gooooone!
Only 2 punks left up for grabs at @hicetnunc2000 
https://t.co/X9sVyNiLi5

#hicetnunc2000 #hicetnunc #sensitivepunk #nftcommunity #cleannft #nft #cryptopunk #pixelart #NFTartist #nftcollector #nftsold #punk https://t.co/L1SXDVZer2"
929,2021-05-13 04:00:00+00:00,"⚠️AUCTION CLOSING SOON⚠️
Last chance to grab these Punks before the end of the Dutch Auction!

https://t.co/Gcib0ZzNO4 👀

End Price Ξ0.005 🔥

#NFT #NFTs #Altpunks #CryptoPunk #ModernPunks #NFTart #NFTCommunity #NFTartist #NFTcollectibles #NFTcollection #NFTcollectors #opensea https://t.co/YVSa2twq9Q"
930,2021-05-13 03:38:35+00:00,"@gfodor @_kabessa @_Dave__White_ @paradigm @gather_town @YangCLiu @Jel_App Greg you need to add login with wallet and then have functionality like Collab Land.

""You need 25 UNI tokens to enter this space.""

""You need to own a CryptoPunk to enter this space.""

Let anyone set custom wallet ownership restrictions on their worlds."
931,2021-05-13 01:43:33+00:00,"Officially the 1st Post #CRYPTOPUNK Parody #NFTart owned by @NFTland 
If you know of an earlier than 4/17/2020, post it up. 👀 
https://t.co/Y57g6uSvyH
#Stoner BRRRRR #NFTs https://t.co/NThmvZrSbm"
932,2021-05-12 22:17:31+00:00,"Code Punk #8302 #NFT minted on @hicetnunc2000 😎

Collect this one (2 tez, 1/1): https://t.co/YDUUbEwApg

#nftcollectibles #nfts #objkt #cryptoart #nftcollector #hicetnunc #nftart #nftartists #nftartist #nftshill #tezos #nftcommunity #cleannft

(left CryptoPunk / right Code Punk) https://t.co/SRaUxiBZAY"
933,2021-05-12 22:04:31+00:00,"Just as an update, @ChristiesInc reps and those ITK have confirmed that the #Cryptopunk easter egg hunt placement yesterday was intentional and was meant to represent punks sneaking into @ChristiesInc, and inspired by Invader as many suggested by many in my original post! #NFTs https://t.co/x2bLnkds9z"
934,2021-05-12 21:42:00+00:00,"The NFT market is showing no signs of cooling — a set of nine CryptoPunk NFTs sold for $17 million at auction, roughly double expectations. @robtfrank https://t.co/oV5JfAvjp5 https://t.co/MnGaZuoxck"
935,2021-05-12 21:20:34+00:00,"march 2021: follow every acct w a cryptopunk avatar 

may 2021: follow every acct w “DAO” at the end of their handle"
936,2021-05-12 19:44:05+00:00,"Code Punk #6510 #NFT minted on @hicetnunc2000 🔥

Collect this one (4 tez, 1/1): https://t.co/hnTyHccAfD

#nftcollectibles #nfts #objkt #cryptoart #nftcollector #hicetnunc #hicetnunc2000 #cryptopunks #unofficialpunks #digitalart #greennfts

(left CryptoPunk / right Code Punk) https://t.co/rcb08oHeNv"
937,2021-05-12 19:17:03+00:00,"Christie's #cryptopunks display. 🔍🔍
Spot the punk 😂

#Crypto #CryptoPunk #ChristiesAuction #alienpunk #meebits #larvalabs #NFT #NFTs #NFTCommunity #ETH  #ShibaSwap #ShibaCoin https://t.co/f2QTrbXmKm"
938,2021-05-12 18:06:36+00:00,"Code Punk #4786 #NFT minted on @hicetnunc2000 🌴

Collect this one (5 tez, 1/1): https://t.co/iMwBliB2fY

@tonyherrera #nftcollectibles #nfts #objkt #cryptoart #nftcollector #hicetnunc #nftart #nftartists #nftartist #nftshill #tezos #cleannft

(left CryptoPunk / right Code Punk) https://t.co/RqQWPSJu4N"
939,2021-05-12 17:52:30+00:00,"NFC technology straight to weblink 👾 Cryptopunk #5841 🎩 

#NFTs #Cryptopunks @larvalabs https://t.co/VaZd1s4Pat"
940,2021-05-12 17:31:11+00:00,Would love to provide the new owner of #cryptopunk #757 from @ChristiesInc auction with a great deal on matching #nftart from @picassopunks #nftcollector #NFTCommunity https://t.co/Pl58cbPv2s
941,2021-05-12 17:26:02+00:00,"Does anyone sell #CryptoPunk stickers? 

@beaniemaxi or @gmoneyNFT, your Punks would look class as stickers!"
942,2021-05-12 17:19:04+00:00,"Imagine in the future that your dreams come true and the cheapest cryptopunk costs $1,000,000 USD...

which equates ~ 4 ETH

pain"
943,2021-05-12 17:17:23+00:00,"I never had a Cryptopunk Alien but I love owning this blue skinned beauty from @jaendotart. “The Unexpected” was inspired by the historic world event of the early 2020 Covid lockdowns, which was a surreal mind altering event for so many. https://t.co/HlhV2lPaeE"
944,2021-05-12 17:01:00+00:00,"Wooww CryptoPunk #1271 Sold for Ξ87 few days ago!

#cryptopunks #nftcommunity"
945,2021-05-12 16:43:44+00:00,"Thinking about doing a podcast with a couple cryptopunk owners, who should I have on the show? (Tag a punk owner) 

@farokhgoodlife lets get you on the show for the third time!😂"
946,2021-05-12 16:28:48+00:00,I actually liked the cryptopunk post it notes by @ChristiesInc
947,2021-05-12 16:11:58+00:00,"$ Dollar NFT Giveaway!

1) Follow us 
2) Retweet 
3) Add your eth wallet address 

Good luck! 

#NFT #NFTs #graffitomania #NFTGiveaway #nftcollector #nftart #NFTartist #Cryptopunk #Crypto #cryptoart #NFTshill #NFTcollectibles #NFTsale #DeFi #HODL https://t.co/vqE1WKZc41"
948,2021-05-12 16:03:47+00:00,"NEW: CryptoPunk Snazzy Sneakers Courtesy of RTFKT.
READ MORE➡️ https://t.co/WuHNx6ZqxI
@RTFKTstudios #NFTs #cryptopunks #NFTnews #NFTcollectors https://t.co/9G6B92FYw5"
949,2021-05-12 15:58:00+00:00,"The owner of zombie CryptoPunk #2566 was recently offered 500 Ξ. He only owns ONE alt-punk version of his beloved zombie, 🧟 Picasso Punk #0973, purchased for 10.35 Ξ. 💰

#nftcollectors #nftart #NFTs #NFTCommunity https://t.co/btKTbsPtQ9"
950,2021-05-12 15:45:51+00:00,"Code Punk #9768 #NFT minted on @hicetnunc2000 🏃‍♂️

Collect this one (2 tez, 1/1): https://t.co/QJguWGBN3B

#nftcollectibles #nfts #objkt #cryptoart #nftcollector #hicetnunc #nftart #nftartists #nftartist #nftshill #tezos #nftcommunity #cleannft

(left CryptoPunk / right Code Punk) https://t.co/egKXufv08L"
951,2021-05-12 15:09:04+00:00,"This piece is inspired by #cryptopunk #2468, it's one of @Kaprekar_Punk amazing #punks.  🤩

I can say that it was exciting to bring it to life and create it with my style.  The main idea is to create a traveler, discovering the metaverse.🙈
 @withFND
#NFTCommunity #nftcollector https://t.co/5Sd9Xyirfs https://t.co/zCWb0LganX"
952,2021-05-12 14:12:59+00:00,showcasing my cryptopunk to some potential buyers today https://t.co/ed3b7nOFIh
953,2021-05-12 14:09:13+00:00,"💥Gladiator NFT Giveaway!

🏛️🐺🦅🌈

1) Follow @RomanPunksNFT 
2) Retweet
3) Add your ETH wallet address

Good luck!

#NFT #NFTs #romanpunks #NFTGiveaway #nftcollector #nftart #NFTartist #Cryptopunk #Crypto #cryptoart #NFTshill #NFTcollectibles #NFTsale #DeFi #HODL #ancientrome https://t.co/XaX9Q7tvTf"
954,2021-05-12 14:00:14+00:00,"CryptoPunk drip 💧
via @Zaptio https://t.co/5hvWSP67YC"
955,2021-05-12 13:56:00+00:00,"The NFT market is showing no signs of cooling — a set of nine CryptoPunk NFTs sold for $17 million at auction, roughly double expectations. @robtfrank https://t.co/oV5JfAMUgD https://t.co/sYuy7pX07A"
956,2021-05-12 13:44:52+00:00,I hope I live long enough to see the day that a CryptoPunk is displayed in the Louvre Museum 🤣 https://t.co/W4pp0R4Fav https://t.co/db7Pwy3xu9
957,2021-05-12 13:40:33+00:00,"Not Beeple High, But Good Enough: Nine CryptoPunk NFTs Sold For $17M At Christie's Auction House

https://t.co/y2YYN36y5Q"
958,2021-05-12 13:05:52+00:00,"why is everyone mad that an alien punk sold for more than 2x what one has ever sold for before? 

a fucking cryptopunk sold for 14.5m before fees.  

ya'll salty."
959,2021-05-12 12:51:10+00:00,"So... Those @RTFKTstudios punks sneakers are 🔥🔥🔥 @NIFTEX , help us out here , if we're holding shards of a CryptoPunk - can we get shards of a sneaker, please? 😎📩"
960,2021-05-12 11:43:39+00:00,Nine CryptoPunk NFTs sell for nearly $17 million at Christie's https://t.co/B5AYdgHGlc
961,2021-05-12 11:40:40+00:00,"#Cryptopunk #2's name is Julia. She was born in Moscow, Russia. Her mother worked at the U.S. Embassy as a cultural attache. https://t.co/KllaGML1em"
962,2021-05-12 11:36:06+00:00,"🙉Transcripts leaked from @larvalabs Christies auction remote bids yesterday.🤭

https://t.co/Gcib0ZicWw
☝️ check out our #ChristiesAltPunks for Ξ0.019🔥

#NFT #NFTs #Altpunks #CryptoPunk #ModernPunks #NFTart #NFTCommunity #NFTartist #NFTcollectibles #NFTcollection #NFTcollectors https://t.co/qOEB37FquK"
963,2021-05-12 11:22:43+00:00,"Code Punk #5282 #NFT minted on @hicetnunc2000 💥

Collect this one (4 tez, 1/1): https://t.co/6akhu1sfXv

#nftcollectibles #nfts #objkt #cryptoart #nftcollector #hicetnunc #hicetnunc2000 #cryptopunks #unofficialpunks #digitalart #greennfts

(left CryptoPunk / right Code Punk) https://t.co/dbnP7a7bqi"
964,2021-05-12 09:24:48+00:00,"Code Punk #8813 #NFT minted on @hicetnunc2000 🧢

Collect this one (3 tez, 1/1): https://t.co/l4EiDa2Thv

#nftcollectibles #nfts #objkt #cryptoart #nftcollector #hicetnunc #hicetnunc2000 #cryptopunks #unofficialpunks #digitalart #greennfts

(left CryptoPunk / right Code Punk) https://t.co/PpIcIO6ZCG"
965,2021-05-12 08:39:47+00:00,"Nine CryptoPunk NFTs sell for nearly $17 million at Christie's
https://t.co/Ai8d4x0bms"
966,2021-05-12 08:25:09+00:00,".@Christiesinc has auctioned off 9 early CryptoPunk NFTs from @larvalabs for a total of $16.9 million.

@sebsinclair1989 reports https://t.co/QnRAR1gqk7"
967,2021-05-12 08:00:41+00:00,"@Banks @basilmountian @UpshotHQ This is the biggest giveaway I have seen! I love both The CryptoPunk and Meebit project and I always wish that I could collect one! This will truly be life changing for me! 🌟🌟🌟
And thanks for doing this huge giveaway! 🌟"
968,2021-05-12 06:19:20+00:00,"Very interesting thread from @gmoneyNFT which display how @ChristiesInc has been treating the cryptopunk sales in a very odd way... 

Kinda sucks https://t.co/BpbCWWWzO1"
969,2021-05-12 06:18:29+00:00,"Woke up today with the goal of feeling better! Yesterday we launched the CryptoPunk Project with @RTFKTstudios which is literally why I have a lack of sleep right - and why RedBull became my best friends 😂 

Seeing the community enthusiasm really helps at cheering up!"
970,2021-05-12 05:08:18+00:00,"#cryptopunksfloorhistory Wednesday Update:

Larva Labs floor: 16.95Ξ 📈
368 punks for sale below 30Ξ (no change)
https://t.co/hSfxyI0xkF

OpenSea floor (Wrapped CryptoPunks): 25.00Ξ 😴
https://t.co/cfrUwtZBYw

#CryptoPunks #CryptoPunk #NFT $ETH https://t.co/VrOUcidqHP"
971,2021-05-12 04:25:54+00:00,"Fun cryptopunk-related announcement in the next couple days. Hopefully will make up for the christies stuff. I guess in order to do punks justice, we have to create experiences around them ourselves.

Stay tuned"
972,2021-05-12 04:17:53+00:00,@gmoneyNFT LOL is this a cryptopunk for ANTS?
973,2021-05-12 04:10:39+00:00,"In the spirit of all the cryptopunk action going on, I’m excited to collect this artwork in this dope series by @VanArman https://t.co/L2iHKhvaaY"
974,2021-05-12 04:09:26+00:00,"“Here’s the Warhol, here’s the Banksy.. ahhh and step right this way, we have an NFT post it note of this Alien Cryptopunk here for your viewing” “no that isn’t the actual piece, it’s actually online..” “only $15m, any interest Monsieur?”"
975,2021-05-12 04:05:33+00:00,"💎 AI Imagined CryptoPunk (3/10) 💎

✨ Artwork by @VanArman
💰 Sold to @web3brett for 2.5 ETH ($10,807.47)

https://t.co/KdGHyOXHhK

#cryptoart #NFT https://t.co/5G1qxyCAyP"
976,2021-05-12 03:45:55+00:00,"8/ I wonder why someone might not think a tiny 4"" x 4"" piece tucked randomly in obscure corners is worth anything?

You literally had ONE job: Find buyers.

If I had no idea what a CryptoPunk was walking into the gallery beforehand, I sure as hell had no clue when I walked out."
977,2021-05-12 03:14:37+00:00,#cryptopunk 7620 @Zaptio happy birthday🥳🎉😊 #b3d https://t.co/BjxCw2Kb0T
978,2021-05-12 02:40:21+00:00,What a blast! Had a great time live streaming the @ChristiesInc’s #cryptopunk auction and chatting with such a wonderful group of people. That punk auction was a historic moment. Punks are now contemporary art. Thank you to everyone who tuned in 💛.
979,2021-05-12 02:37:50+00:00,"tonight’s @larvalabs cryptopunk auction at  @SuperchiefNFT NYC was epic! thanks @justinaversano @gmoneyNFT &amp; whoever else made this happen

met a lot of great folks &amp; had an awesome time

#nft #nftart #Cryptopunk #meebit #twinflames https://t.co/AVj6iRNxb4"
980,2021-05-12 02:32:48+00:00,"MAD LOVE &amp; RESPECT TO OUR BROTHER @GGBIANCHINI IN CUBA WHO MANAGED TO COP ONE!!

💥💙👏🏽💙💥🙏🏽💥💙👏🏽💙💥
#Cryptopunk #NFTCommunity https://t.co/I4pcqw9P8h"
981,2021-05-12 02:22:56+00:00,$14.5 million for 9 CryptoPunks at Christie's Auction House. #Ethereum #CryptoPunk https://t.co/FWZpfdoMyp
982,2021-05-12 02:00:35+00:00,"NEW #3DMixedPunk LIVE 🚀

Hoodie Zombie w/ VR + Cig... and beard!

🟪🧟‍♂️🚬🟪

Price: Ξ0.05

Link: https://t.co/JR7fCfLPxD

#nft #NFTartist #NFTCommunity #altpunks #nftcollectors #NFTs #NFTart #cryptopunks  #cryptopunk #Cryptoart #3DMixedPunks"
983,2021-05-12 01:41:44+00:00,"NEW #3DMixedPunk in 20min!

Hoodie Zombie w/ VR + Cig... and beard!

🟪🧟‍♂️🚬🟪

Price: Ξ0.05

Link: https://t.co/JR7fCfLPxD

#nft #NFTartist #NFTCommunity #altpunks #nftcollectors #NFTs #NFTart #cryptopunks  #cryptopunk #Cryptoart #3DMixedPunks https://t.co/hZ3O7kofVU"
984,2021-05-12 01:32:00+00:00,#ChristiesAuction #Cryptopunk  #635 is a proud parent of two @cryptobabypunks #116 and  a cute little alien #938 https://t.co/epIvZwEVA8 https://t.co/SVkkGn6Gzf Great time to think in that investment https://t.co/XpiSEjD2aj
